source_id,source_name,release_id,landing_url,download_url,accessed_at,downloaded_at,original_filename,local_path,file_size,sha256,citation,license_or_terms_reference,species,genome_build,assay,endpoint,value_unit,log_transform,upstream_processing,schema_version,acquisition_status,previous_local_path,provenance_note
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.symbols.gmt,683609,1c3507e8e99a8b857b64f71702c6bf00a45379634352b011af09c14005ca4e58,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.cgn.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.entrez.gmt,257222,7366cce8834f7868851a525c79db95556640dc7deff077e80d2c0de47ceb727e,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.cgn.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.symbols.gmt,291149,54ed7495cd5e93ace7aa33c94cab2b66e421f17d6628aea684787c9fe7a82cb6,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.cm.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.entrez.gmt,285562,8ef47bb659a064decd62a806cc61d79db208b84051262ae9f625c04c790e2be9,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c4.cm.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.symbols.gmt,326114,02166b58ca63c6428734d165c8d49b6ad9ab05826d6e15bb877a823356928029,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.entrez.gmt,9666900,887d7889a4b2ec81613b99bd2320c47e46715caf95eee1b02bcf399c05e27981,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.symbols.gmt,10498916,289f15434de8e69e07a54e8c2cfea3964330d5bf78d2a95c0be9d2f3af837fd7,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.bp.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.entrez.gmt,4503469,aa115797c880569adc5bb4ef3a572cdb66fd01ec79ed5155c9a61f447feb8eb5,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.bp.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.symbols.gmt,4872550,9be09dd06d6652566eb52eed530d62e6dfecc4365c1e81afd6f0b7f2e86dd4f9,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.cc.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.entrez.gmt,708566,ee3580f42ff17673dc36aa1d6fbe87b68a07e2fa15e4a9456153fd6b4d8ec370,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.cc.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.symbols.gmt,778106,1ee846c446a87c1b6cc2b097dc415bed1c2f6b539312d2611f946038c5f7e9f8,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.mf.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.entrez.gmt,885282,424b4d07993caff42c1d214fdef997c2e31d37d897b56b709eb657785cfe179e,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.mf.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.symbols.gmt,957205,72da03f5438f1005566ecd5c85bf32e81f343910241948da603d2fafdf47f555,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.entrez.gmt,6097317,5f59c98567830c545237a6f5d753333a8af77c90c31d79e4da2aa088e2159ef0,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.go.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.symbols.gmt,6607861,02d12dd0d5966bae788bdfaafd53edb601c7d8078678c0ad8489b9047d077e35,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.hpo.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.entrez.gmt,3569583,5d818013fa6cf15531983b6e019fdd11345fe97041e193097ca20a5f1f1b6ee4,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c5.hpo.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.symbols.gmt,3891055,658cb6c1ba5b3937f77149fa315e45a66c1ca86e0c232b9913628abc1cddac4d,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c6.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.entrez.gmt,183080,f1b12bc09e9aef90a8bd4f8e31abe6f14faee6eb72c6dfc6ba05f5e5ca734166,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c6.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.symbols.gmt,205653,d127b735a03a85fdf90c1ab91d49d3cab2c4c507454f769b85e2df5ce3bb3561,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.entrez.gmt,6361280,56733b6d57f8101ffb1025182be36ce37bf3ac6b7604414362850d8e3d39f95d,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.symbols.gmt,7013985,328247318897265b0446b503a41be3160a60c2b805e47fbfd12d1e55a6e1da6c,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.immunesigdb.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.entrez.gmt,6041117,a6c7addc8ab636fe95e7bbc9e402338b3a13ddcf4a6430eb27b388e0270e05eb,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.immunesigdb.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.symbols.gmt,6663803,facfeff5feca6bcef83abf7bde88043096c441b718e74c862b6248404cf97f5d,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.vax.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.entrez.gmt,320163,0b336a6eb6cf37507527505c9501ca95d8a584c3bd8a726ee84e6c6561a7cc4f,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c7.vax.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.symbols.gmt,350182,1682a751989d9ca65dac747ae5b53d70dc3c22093594f8fa9ddf9754e7773b60,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c8.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.entrez.gmt,1023345,7b472668dd39e322c9acb9569900a687f765673a1150dd2ed5b2e8e63604fd1b,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c8.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.symbols.gmt,1127394,715a1af9f0d36e1dfd631e9daa204157e741e2a07dce90abb18f2f0aa98f8d04,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c9.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.entrez.gmt,39430,5303197a0432e01b82a8032ef2f6afc5f9ad3147a426c8a90d9dd67160d89892,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,c9.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.symbols.gmt,42745,cc0515b8d5bb6509ccdab629923c63d455e8b1ed5d19d4e625992a9d427a62f6,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,h.all.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.entrez.gmt,43213,7b3c4de012b2a3aa8f90e5452c21fc8c116a31c30dd98ec00253816152ac9072,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,h.all.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.symbols.gmt,48686,eecaf6dad908334ae885406ec72bdc0646d8917588ed7c219fac92fc5363f596,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,msigdb.v2026.1.Hs.entrez.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.entrez.gmt,27612839,0d5426d7a753691ecbdf17f1a9a5b13c95e56e02d66eec6ae2a34ceec5543fad,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.entrez.gmt, Release label from local header/filename or source directory; see evidence records.
MSigDB,MSigDB,2026.1.Hs,https://www.gsea-msigdb.org/gsea/msigdb/human/collections.jsp,,,,msigdb.v2026.1.Hs.symbols.gmt,data/raw/MSigDB/2026.1.Hs/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.symbols.gmt,30255149,fa938f38c8f41bafa31e9c479c997a4cdaf69621e89446f149a1d9442a80dead,,,,,,,,,,1.0,local_present_provenance_incomplete,data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.symbols.gmt, Release label from local header/filename or source directory; see evidence records.
PRISM,PRISM,secondary_published,https://depmap.org/repurposing/,https://ndownloader.figshare.com/files/20237769,2026-09-23T02:00:09.213048+00:00,2026-09-23T02:00:10.904058+00:00,secondary-screen-cell-line-info.csv,data/raw/PRISM/secondary_published/secondary-screen-cell-line-info.csv,40979,b93436b5f4bcf5fd14589697be4ca8f99ffd99d639223080380bc514c3718d27,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PRISM,PRISM,secondary_published,https://depmap.org/repurposing/,https://ndownloader.figshare.com/files/20238123,2026-09-23T02:00:08.737617+00:00,2026-09-23T02:00:10.112451+00:00,secondary-screen-readme.txt,data/raw/PRISM/secondary_published/secondary-screen-readme.txt,7647,ed453e2bbaecff26cf923d8a69290f2c18fd7488d5a7d6903821980e6d49c99d,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PRISM,PRISM,secondary_published,https://depmap.org/repurposing/,https://ndownloader.figshare.com/files/20237763,2026-09-23T02:00:09.777667+00:00,2026-09-23T02:00:12.698101+00:00,secondary-screen-replicate-collapsed-treatment-info.csv,data/raw/PRISM/secondary_published/secondary-screen-replicate-collapsed-treatment-info.csv,3788355,9d0d1fb4faa87a63cd84965ec5e2b55a9df5680520a41b029abb679cfd4384f7,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PubChem,PubChem,snapshot_20260923,,"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/BBTMGPQSLSYPHE-ZHZULCJRSA-N/property/IsomericSMILES,InChIKey,InChI/JSON",2026-09-23T02:01:36.676670+00:00,2026-09-23T02:01:39.016364+00:00,BBTMGPQSLSYPHE-ZHZULCJRSA-N.json,data/raw/PubChem/snapshot_20260923/BBTMGPQSLSYPHE-ZHZULCJRSA-N.json,385,ad9e8984a19b1dd5ec82b7e38d48ea2084e9f5ee28581e9d18d9027cf8b74a3c,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PubChem,PubChem,snapshot_20260923,,"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/CDNMDRUIGNHEMR-VKAVYKQESA-N/property/IsomericSMILES,InChIKey,InChI/JSON",2026-09-23T02:01:39.420097+00:00,2026-09-23T02:01:40.655927+00:00,CDNMDRUIGNHEMR-VKAVYKQESA-N.json,data/raw/PubChem/snapshot_20260923/CDNMDRUIGNHEMR-VKAVYKQESA-N.json,420,f9e109fae5b7013230855c31e824e76d8b505a7c543241ccff6fa3f8eed88126,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PubChem,PubChem,snapshot_20260923,,"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/CVCLJVVBHYOXDC-IAZSKANUSA-N/property/IsomericSMILES,InChIKey,InChI/JSON",2026-09-23T02:01:41.060879+00:00,2026-09-23T02:01:44.922962+00:00,CVCLJVVBHYOXDC-IAZSKANUSA-N.json,data/raw/PubChem/snapshot_20260923/CVCLJVVBHYOXDC-IAZSKANUSA-N.json,375,901e70b187ee91c397a139fbabed992abfb03d121b6b84d6a9ff5c3e71be7214,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PubChem,PubChem,snapshot_20260923,,"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/DGPLYAXBXJXEID-UHFFFAOYSA-N/property/IsomericSMILES,InChIKey,InChI/JSON",2026-09-23T02:01:45.326374+00:00,2026-09-23T02:01:45.979037+00:00,DGPLYAXBXJXEID-UHFFFAOYSA-N.json,data/raw/PubChem/snapshot_20260923/DGPLYAXBXJXEID-UHFFFAOYSA-N.json,389,03af90e629018b51ba8e9be2a413e14bb82e61aa856a0dcc782b60ddd25189c2,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
PubChem,PubChem,snapshot_20260923,,"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/DPCXEUSDRQOOGZ-QLYXXIJNSA-N/property/IsomericSMILES,InChIKey,InChI/JSON",2026-09-23T02:01:46.382540+00:00,2026-09-23T02:01:46.995555+00:00,DPCXEUSDRQOOGZ-QLYXXIJNSA-N.json,data/raw/PubChem/snapshot_20260923/DPCXEUSDRQOOGZ-QLYXXIJNSA-N.json,447,8c384c8c7e0a85326c4698fce8e9d02383a943e8ba9b93db7411b47d9773b302,,,,,,,,,,1.0,downloaded_verified_container,,Downloaded from recorded endpoint; response headers and container validation recorded.
